-Cp    Points_0    Points_1    Points_2
-0.00779489    27    -1.59744    0
-0.00817138    27    -1.60254    0
-0.00800989    27    -1.60776    0
-0.00838606    27    -1.61312    0
-0.00833223    27    -1.6186    0
-0.00833223    27    -1.62423    0
-0.0087491    27    -1.62999    0
-0.00869527    27    -1.63589    0
-0.00912527    27    -1.64193    0
-0.00899102    27    -1.64813    0
-0.00921948    27    -1.65448    0
-0.00928645    27    -1.66098    0
-0.00891027    27    -1.66765    0
-0.00934028    27    -1.67448    0
-0.00905831    27    -1.68147    0
-0.00974369    27    -1.68864    0
-0.00994523    27    -1.69599    0
-0.0104425    27    -1.70351    0
-0.0106037    27    -1.71122    0
-0.011034    27    -1.71913    0
-0.0111949    27    -1.72722    0
-0.0116249    27    -1.73552    0
-0.011168    27    -1.74402    0
-0.011464    27    -1.75273    0
-0.0109802    27    -1.76165    0
-0.0108725    27    -1.77079    0
-0.0100391    27    -1.78016    0
-0.0105902    27    -1.78976    0
-0.00882953    27.0001    -1.79959    0
-0.00990486    27.0001    -1.80967    0
-0.00770228    27.0001    -1.82    0
-0.00748696    27.0001    -1.83058    0
-0.00777053    27.0001    -1.84141    0
-0.00755553    27.0001    -1.85252    0
-0.00653819    27.0001    -1.8639    0
-0.00698198    27.0001    -1.87556    0
-0.00585409    27.0001    -1.88751    0
-0.0036637    27.0001    -1.89975    0
-0.00627064    27.0001    -1.91229    0
-0.00644559    27.0001    -1.92514    0
-0.00691725    27.0001    -1.93831    0
-0.00637959    27.0001    -1.9518    0
-0.00833223    27.0001    -1.96562    0
-0.00954214    27.0001    -1.97979    0
-0.00948831    27.0001    -1.9943    0
-0.0089641    27.0001    -2.00917    0
-0.0104694    27.0001    -2.02441    0
-0.0120552    27.0001    -2.04002    0
-0.0110206    27.0001    -2.05601    0
-0.0125794    27.0001    -2.0724    0
-0.0116117    27.0001    -2.08919    0
-0.0105233    27.0001    -2.1064    0
-0.0117864    27.0001    -2.12403    0
-0.0119879    27.0001    -2.14209    0
-0.0104425    27.0001    -2.1606    0
-0.00882953    27.0001    -2.17956    0
-0.0116922    27.0001    -2.19899    0
-0.0126598    27.0001    -2.2189    0
-0.0122702    27.0001    -2.2393    0
-0.0121222    27.0001    -2.2602    0
-0.0122837    27.0001    -2.28162    0
-0.0127137    27.0001    -2.30356    0
-0.0109933    27.0001    -2.32604    0
-0.0124448    27.0001    -2.34908    0
-0.00962673    27.0001    -2.37268    0
-0.0103121    27.0001    -2.39687    0
-0.00948543    27.0001    -2.42165    0
-0.00992889    27.0001    -2.44704    0
-0.0105793    27.0001    -2.47305    0
-0.00977317    27.0001    -2.49971    0
-0.0126464    27.0001    -2.52702    0
-0.0124182    27.0001    -2.555    0
-0.013789    27.0001    -2.58367    0
-0.0145279    27.0001    -2.61305    0
-0.0121491    27.0001    -2.64315    0
-0.0131706    27.0001    -2.67399    0
-0.00841714    27.0001    -2.7056    0
-0.00896827    27.0001    -2.73798    0
-0.00743217    27.0001    -2.77115    0
-0.00662567    27.0001    -2.80514    0
-0.00914162    27.0001    -2.83997    0
-0.00806628    27.0001    -2.87566    0
-0.0112167    27.0001    -2.91223    0
-0.0116736    27.0001    -2.94969    0
-0.0117178    27.0001    -2.98808    0
-0.013492    27.0001    -3.02741    0
-0.0119677    27.0001    -3.06772    0
-0.0121158    27.0001    -3.10901    0
-0.0125092    27.0001    -3.15132    0
-0.0103188    27.0001    -3.19467    0
-0.01039    27.0001    -3.23909    0
-0.0132795    27.0001    -3.2846    0
-0.00828545    27.0001    -3.33123    0
-0.0104762    27.0001    -3.37901    0
-0.0104169    27.0001    -3.42797    0
-0.0032401    27.0001    -3.47813    0
-0.00743762    27.0001    -3.52953    0
-0.0110526    27.0001    -3.58219    0
-0.00472525    27.0001    -3.63615    0
-0.00508829    27.0001    -3.69144    0
-0.00826526    27.0001    -3.74808    0
-0.0066795    27.0001    -3.80613    0
-0.00498607    27.0001    -3.86559    0
-0.00979752    27.0001    -3.92653    0
0.00714171    27.0001    -3.98896    0
0.0172885    27.0001    -4.05293    0
-0.00184947    27.0001    -4.11848    0
0.00754896    27.0001    -4.18564    0
0.00571311    27.0002    -4.25445    0
-0.0141408    27.0002    -4.32496    0
0.0140011    27.0002    -4.3972    0
-0.0071659    27.0002    -4.47122    0
-0.00310744    27.0002    -4.54707    0
0.0137055    27.0002    -4.62478    0
-0.0106399    27.0002    -4.7044    0
-0.0102099    27.0002    -4.78598    0
0.0170413    27.0002    -4.86957    0
-0.012539    27.0002    -4.95522    0
0.00394727    27.0002    -5.04298    0
-0.0103659    27.0002    -5.1329    0
1.28168e-06    27.0002    -5.22503    0
-0.0108847    27.0002    -5.31943    0
-0.00511488    27.0002    -5.41615    0
-0.00515526    27.0002    -5.51525    0
-0.00477235    27.0002    -5.6168    0
-0.00123779    27.0002    -5.72084    0
-0.00461374    27.0002    -5.82744    0
-0.00286649    27.0002    -5.93667    0
-0.00570766    27.0002    -6.04859    0
-0.00870456    27.0002    -6.16326    0
-0.00806756    27.0002    -6.28076    0
-0.0135509    27.0002    -6.40114    0
-0.00933771    27.0003    -6.52449    0
-0.0120523    27.0003    -6.65088    0
-0.01125    27.0003    -6.78038    0
-0.0161826    27.0003    -6.91306    0
-0.00977028    27.0003    -7.04902    0
-0.0116383    27.0003    -7.18832    0
-0.00876929    27.0003    -7.33104    0
-0.00899775    27.0003    -7.47729    0
-0.00122273    27.0003    -7.62713    0
0.012351    27.0003    -7.78066    0
0.00894007    27.0003    -7.93797    0
0.0306579    27.0003    -8.09915    0
0.016908    27.0003    -8.2643    0
0.0210475    27.0003    -8.43351    0
0.0112622    27.0004    -8.60689    0
0.000873468    27.0004    -8.78454    0
-0.00365024    27.0004    -8.96656    0
-0.0194685    27.0004    -9.15306    0
-0.014543    27.0004    -9.34416    0
-0.0285601    27.0004    -9.53995    0
-0.0160198    27.0004    -9.74057    0
-0.0276584    27.0004    -9.94613    0
-0.0039242    27.0004    -10.1567    0
-0.00521453    27.0004    -10.3725    0
0.00753022    27.0005    -10.5937    0
0.0250819    27.0005    -10.8202    0
0.0113484    27.0005    -11.0523    0
0.0209036    27.0005    -11.2902    0
0.00647635    27.0005    -11.5339    0
-0.00653307    27.0005    -11.7836    0
-0.00878403    27.0005    -12.0394    0
-0.0319941    27.0005    -12.3016    0
-0.00951106    27.0006    -12.5702    0
-0.0157336    27.0006    -12.8454    0
0.00311257    27.0006    -13.1274    0
0.0150064    27.0006    -13.4163    0
0.0061311    27.0006    -13.7123    0
0.0134556    27.0006    -14.0157    0
0.00211542    27.0007    -14.3265    0
-0.0151678    27.0007    -14.6449    0
-0.00574804    27.0007    -14.9712    0
-0.0128172    27.0007    -15.3055    0
-0.0010497    27.0007    -15.648    0
0.00916437    27.0007    -15.999    0
0.00213689    27.0008    -16.3586    0
0.000779424    27.0008    -16.7271    0
-0.000436734    27.0008    -17.1046    0
-0.00733124    27.0008    -17.4915    0
-0.00244193    27.0008    -17.8878    0
0.00203339    27.0009    -18.2939    0
0.000538948    27.0009    -18.7101    0
5.51124e-05    27.0009    -19.1364    0
0.000150598    27.0009    -19.5733    0
-0.00127399    27.0009    -20.0209    0
0.000315935    27.001    -20.4795    0
0.000530938    27.001    -20.9494    0
-0.118348    27.001    -21.4309    0

